ingredient_id,recipe_id,ingredient_name,quantity,unit
2820,465,Tomato,2,pieces
2821,465,Cream,455,ml
2822,465,Mushroom,455,g
2823,465,Butter,460,g
2824,466,Cream,231,ml
2825,466,Salt,1,tsp
2826,466,Pasta,250,g
2827,466,Potato,1,pieces
2828,466,Cheese,110,g
2829,466,Chicken,56,g
2830,466,Butter,329,g
2831,466,Garlic,2,cloves
2832,467,Tomato,8,pieces
2833,467,Butter,678,g
2834,467,Garlic,2,cloves
2835,467,Milk,481,ml
2836,467,Chicken,762,g
2837,468,Milk,203,ml
2838,468,Salt,2,tsp
2839,468,Chili Powder,3,tsp
2840,468,Cheese,99,g
2841,469,Onion,2,pieces
2842,469,Beef,500,g
2843,469,Garlic,1,cloves
2844,469,Carrot,7,pieces
2845,469,Milk,77,ml
2846,469,Potato,2,pieces
2847,470,Beef,206,g
2848,470,Potato,1,pieces
2849,470,Pasta,79,g
2850,470,Milk,197,ml
2851,471,Soy Sauce,4,tbsp
2852,471,Milk,138,ml
2853,471,Pepper,1,tsp
2854,471,Carrot,9,pieces
2855,471,Tomato,7,pieces
2856,471,Potato,9,pieces
2857,471,Onion,8,pieces
2858,471,Butter,767,g
2859,472,Tomato,10,pieces
2860,472,Beef,197,g
2861,472,Salt,2,tsp
2862,472,Olive Oil,4,tbsp
2863,472,Cream,427,ml
2864,472,Pasta,130,g
2865,473,Milk,332,ml
2866,473,Egg,4,pieces
2867,473,Onion,7,pieces
2868,473,Garlic,3,cloves
2869,473,Salt,2,tsp
2870,473,Potato,7,pieces
2871,473,Cream,248,ml
2872,473,Carrot,8,pieces
2873,474,Chili Powder,2,tsp
2874,474,Milk,255,ml
2875,474,Soy Sauce,1,tbsp
2876,474,Potato,9,pieces
2877,475,Tomato,1,pieces
2878,475,Carrot,5,pieces
2879,475,Butter,213,g
2880,475,Olive Oil,2,tbsp
2881,475,Pasta,56,g
2882,475,Cheese,512,g
2883,475,Cream,177,ml
2884,476,Milk,401,ml
2885,476,Chicken,132,g
2886,476,Soy Sauce,3,tbsp
2887,476,Tomato,1,pieces
2888,476,Pepper,3,tsp
2889,476,Olive Oil,5,tbsp
2890,476,Beef,690,g
2891,477,Soy Sauce,3,tbsp
2892,477,Chicken,61,g
2893,477,Cheese,688,g
2894,477,Rice,493,g
2895,477,Onion,6,pieces
2896,478,Cream,279,ml
2897,478,Onion,10,pieces
2898,478,Mushroom,415,g
2899,478,Potato,10,pieces
2900,478,Tomato,1,pieces
2901,478,Carrot,4,pieces
2902,478,Milk,173,ml
2903,479,Chili Powder,2,tsp
2904,479,Chicken,272,g
2905,479,Potato,5,pieces
2906,479,Olive Oil,2,tbsp
2907,479,Milk,322,ml
2908,479,Cheese,545,g
2909,479,Butter,464,g
2910,479,Mushroom,201,g
2911,480,Tomato,10,pieces
2912,480,Mushroom,184,g
2913,480,Potato,9,pieces
2914,480,Cream,245,ml
2915,480,Garlic,3,cloves
2916,481,Tomato,9,pieces
2917,481,Beef,165,g
2918,481,Rice,789,g
2919,481,Potato,3,pieces
2920,481,Mushroom,524,g
2921,481,Chicken,712,g
2922,481,Butter,129,g
2923,482,Soy Sauce,2,tbsp
2924,482,Tomato,6,pieces
2925,482,Salt,2,tsp
2926,482,Cheese,645,g
2927,483,Chicken,547,g
2928,483,Pepper,2,tsp
2929,483,Egg,6,pieces
2930,483,Chili Powder,3,tsp
2931,483,Mushroom,382,g
2932,483,Milk,73,ml
2933,484,Carrot,7,pieces
2934,484,Olive Oil,5,tbsp
2935,484,Beef,587,g
2936,484,Egg,2,pieces
2937,484,Cheese,591,g
2938,485,Olive Oil,5,tbsp
2939,485,Tomato,9,pieces
2940,485,Chicken,278,g
2941,485,Milk,381,ml
2942,485,Garlic,3,cloves
2943,485,Cheese,253,g
2944,486,Onion,8,pieces
2945,486,Salt,2,tsp
2946,486,Egg,10,pieces
2947,486,Carrot,7,pieces
2948,486,Chili Powder,3,tsp
2949,486,Cream,78,ml
2950,486,Soy Sauce,5,tbsp
2951,486,Tomato,7,pieces
2952,487,Milk,189,ml
2953,487,Onion,3,pieces
2954,487,Olive Oil,1,tbsp
2955,487,Rice,424,g
2956,488,Rice,271,g
2957,488,Butter,194,g
2958,488,Tomato,9,pieces
2959,488,Egg,5,pieces
2960,488,Pepper,1,tsp
2961,488,Chicken,699,g
2962,488,Beef,619,g
2963,488,Onion,3,pieces
2964,489,Egg,8,pieces
2965,489,Milk,307,ml
2966,489,Butter,642,g
2967,489,Mushroom,513,g
2968,489,Potato,4,pieces
2969,489,Chili Powder,1,tsp
2970,489,Cheese,501,g
2971,489,Pepper,3,tsp
2972,490,Onion,8,pieces
2973,490,Milk,310,ml
2974,490,Garlic,2,cloves
2975,490,Mushroom,552,g
2976,491,Milk,262,ml
2977,491,Salt,3,tsp
2978,491,Rice,157,g
2979,491,Egg,2,pieces
2980,491,Garlic,1,cloves
2981,491,Beef,113,g
2982,491,Chicken,117,g
2983,492,Pepper,2,tsp
2984,492,Garlic,2,cloves
2985,492,Chicken,690,g
2986,492,Olive Oil,3,tbsp
2987,492,Carrot,5,pieces
2988,493,Mushroom,774,g
2989,493,Soy Sauce,1,tbsp
2990,493,Olive Oil,1,tbsp
2991,493,Chicken,145,g
2992,493,Butter,410,g
2993,493,Pepper,2,tsp
2994,494,Pepper,1,tsp
2995,494,Soy Sauce,4,tbsp
2996,494,Garlic,1,cloves
2997,494,Chicken,61,g
2998,494,Beef,375,g
2999,494,Pasta,681,g
3000,495,Carrot,8,pieces
3001,495,Pasta,184,g
3002,495,Cream,428,ml
3003,495,Tomato,10,pieces
3004,495,Salt,3,tsp
3005,495,Soy Sauce,4,tbsp
3006,495,Onion,4,pieces
3007,495,Cheese,222,g
3008,496,Olive Oil,5,tbsp
3009,496,Mushroom,552,g
3010,496,Butter,498,g
3011,496,Potato,10,pieces
3012,496,Pasta,532,g
3013,497,Rice,732,g
3014,497,Carrot,7,pieces
3015,497,Soy Sauce,4,tbsp
3016,497,Onion,8,pieces
3017,497,Chicken,299,g
3018,497,Pasta,102,g
3019,498,Pasta,613,g
3020,498,Garlic,1,cloves
3021,498,Tomato,1,pieces
3022,498,Rice,366,g
3023,498,Butter,387,g
3024,498,Mushroom,308,g
3025,498,Milk,276,ml
3026,498,Chicken,280,g
3027,499,Soy Sauce,4,tbsp
3028,499,Chili Powder,1,tsp
3029,499,Beef,185,g
3030,499,Salt,3,tsp
3031,499,Pasta,395,g
3032,499,Onion,9,pieces
3033,499,Cream,206,ml
3034,500,Egg,1,pieces
3035,500,Pepper,3,tsp
3036,500,Milk,458,ml
3037,500,Cream,413,ml
3038,500,Beef,310,g
3039,501,Salt,1,tsp
3040,501,Beef,212,g
3041,501,Cheese,549,g
3042,501,Rice,231,g
3043,502,Salt,3,tsp
3044,502,Carrot,7,pieces
3045,502,Olive Oil,3,tbsp
3046,502,Beef,600,g
3047,502,Pepper,1,tsp
3048,503,Chili Powder,2,tsp
3049,503,Cheese,448,g
3050,503,Butter,669,g
3051,503,Soy Sauce,2,tbsp
3052,504,Onion,10,pieces
3053,504,Chicken,416,g
3054,504,Olive Oil,4,tbsp
3055,504,Pepper,1,tsp
3056,504,Tomato,10,pieces
3057,504,Carrot,1,pieces
3058,504,Garlic,1,cloves
3059,505,Rice,415,g
3060,505,Tomato,3,pieces
3061,505,Pasta,136,g
3062,505,Milk,389,ml
3063,505,Potato,1,pieces
3064,505,Olive Oil,5,tbsp
3065,506,Chili Powder,2,tsp
3066,506,Pasta,504,g
3067,506,Mushroom,693,g
3068,506,Carrot,6,pieces
3069,506,Butter,794,g
3070,507,Beef,695,g
3071,507,Milk,191,ml
3072,507,Chicken,148,g
3073,507,Soy Sauce,3,tbsp
3074,507,Butter,775,g
3075,507,Mushroom,401,g
3076,508,Cream,477,ml
3077,508,Pepper,1,tsp
3078,508,Milk,52,ml
3079,508,Carrot,8,pieces
3080,509,Cheese,123,g
3081,509,Carrot,8,pieces
3082,509,Milk,274,ml
3083,509,Garlic,3,cloves
3084,509,Salt,1,tsp
3085,509,Rice,89,g
3086,509,Olive Oil,5,tbsp
3087,510,Salt,3,tsp
3088,510,Chili Powder,1,tsp
3089,510,Garlic,2,cloves
3090,510,Beef,188,g
3091,510,Onion,8,pieces
3092,510,Butter,370,g
3093,511,Rice,374,g
3094,511,Pepper,3,tsp
3095,511,Butter,179,g
3096,511,Cream,487,ml
3097,511,Chili Powder,3,tsp
3098,511,Carrot,10,pieces
3099,511,Salt,3,tsp
3100,511,Milk,443,ml
3101,512,Butter,478,g
3102,512,Garlic,2,cloves
3103,512,Cheese,345,g
3104,512,Olive Oil,5,tbsp
3105,512,Carrot,7,pieces
3106,512,Rice,208,g
3107,512,Egg,3,pieces
3108,513,Pasta,426,g
3109,513,Pepper,2,tsp
3110,513,Milk,380,ml
3111,513,Salt,1,tsp
3112,514,Potato,1,pieces
3113,514,Garlic,2,cloves
3114,514,Olive Oil,4,tbsp
3115,514,Butter,60,g
3116,515,Mushroom,582,g
3117,515,Pepper,1,tsp
3118,515,Tomato,2,pieces
3119,515,Egg,5,pieces
3120,515,Chicken,631,g
3121,515,Cheese,220,g
3122,515,Onion,3,pieces
3123,515,Salt,3,tsp
3124,516,Butter,291,g
3125,516,Pasta,104,g
3126,516,Cream,317,ml
3127,516,Onion,4,pieces
3128,516,Potato,5,pieces
3129,517,Potato,4,pieces
3130,517,Pepper,1,tsp
3131,517,Milk,358,ml
3132,517,Cream,286,ml
3133,517,Salt,3,tsp
3134,517,Onion,4,pieces
3135,517,Rice,159,g
3136,517,Tomato,10,pieces
3137,518,Olive Oil,3,tbsp
3138,518,Salt,3,tsp
3139,518,Potato,7,pieces
3140,518,Mushroom,515,g
3141,518,Soy Sauce,5,tbsp
3142,518,Beef,535,g
3143,519,Onion,3,pieces
3144,519,Tomato,1,pieces
3145,519,Pasta,198,g
3146,519,Pepper,2,tsp
3147,520,Chili Powder,3,tsp
3148,520,Butter,497,g
3149,520,Carrot,5,pieces
3150,520,Onion,5,pieces
3151,520,Salt,1,tsp
3152,520,Rice,488,g
3153,520,Soy Sauce,5,tbsp
3154,520,Beef,209,g
3155,521,Pepper,1,tsp
3156,521,Rice,515,g
3157,521,Onion,1,pieces
3158,521,Pasta,230,g
3159,522,Beef,90,g
3160,522,Pasta,607,g
3161,522,Carrot,5,pieces
3162,522,Rice,226,g
3163,522,Cream,294,ml
3164,523,Pepper,1,tsp
3165,523,Beef,756,g
3166,523,Chicken,687,g
3167,523,Egg,9,pieces
3168,523,Cream,441,ml
3169,523,Pasta,310,g
3170,524,Olive Oil,4,tbsp
3171,524,Carrot,9,pieces
3172,524,Pasta,195,g
3173,524,Cream,413,ml
3174,524,Tomato,1,pieces
3175,524,Milk,247,ml
3176,524,Potato,2,pieces
3177,525,Garlic,1,cloves
3178,525,Pasta,57,g
3179,525,Pepper,1,tsp
3180,525,Cream,295,ml
3181,525,Mushroom,230,g
3182,525,Potato,1,pieces
3183,526,Tomato,8,pieces
3184,526,Pepper,2,tsp
3185,526,Butter,235,g
3186,526,Rice,229,g
3187,526,Soy Sauce,2,tbsp
3188,527,Tomato,1,pieces
3189,527,Garlic,3,cloves
3190,527,Milk,194,ml
3191,527,Soy Sauce,3,tbsp
3192,528,Carrot,8,pieces
3193,528,Beef,354,g
3194,528,Soy Sauce,4,tbsp
3195,528,Olive Oil,4,tbsp
3196,529,Mushroom,633,g
3197,529,Egg,6,pieces
3198,529,Salt,1,tsp
3199,529,Tomato,5,pieces
3200,529,Pasta,709,g
3201,530,Olive Oil,4,tbsp
3202,530,Beef,647,g
3203,530,Rice,100,g
3204,530,Butter,341,g
3205,530,Mushroom,596,g
3206,530,Potato,8,pieces
3207,530,Tomato,6,pieces
3208,531,Onion,8,pieces
3209,531,Olive Oil,5,tbsp
3210,531,Salt,3,tsp
3211,531,Garlic,1,cloves
3212,531,Tomato,1,pieces
3213,532,Mushroom,56,g
3214,532,Salt,3,tsp
3215,532,Carrot,10,pieces
3216,532,Chili Powder,1,tsp
3217,532,Beef,376,g
3218,532,Chicken,598,g
3219,533,Rice,181,g
3220,533,Cheese,302,g
3221,533,Tomato,4,pieces
3222,533,Cream,145,ml
3223,533,Pepper,3,tsp
3224,534,Olive Oil,1,tbsp
3225,534,Cream,438,ml
3226,534,Chili Powder,2,tsp
3227,534,Tomato,5,pieces
3228,534,Potato,1,pieces
3229,534,Mushroom,788,g
3230,535,Chili Powder,3,tsp
3231,535,Mushroom,132,g
3232,535,Tomato,10,pieces
3233,535,Garlic,2,cloves
3234,536,Chili Powder,3,tsp
3235,536,Potato,4,pieces
3236,536,Cheese,385,g
3237,536,Mushroom,163,g
3238,536,Rice,378,g
3239,536,Butter,393,g
3240,536,Tomato,7,pieces
3241,537,Egg,4,pieces
3242,537,Pasta,652,g
3243,537,Garlic,1,cloves
3244,537,Beef,733,g
3245,537,Tomato,10,pieces
3246,538,Potato,2,pieces
3247,538,Cream,443,ml
3248,538,Egg,4,pieces
3249,538,Pepper,3,tsp
3250,538,Chili Powder,1,tsp
3251,538,Butter,154,g
3252,539,Chili Powder,3,tsp
3253,539,Olive Oil,1,tbsp
3254,539,Onion,2,pieces
3255,539,Potato,5,pieces
3256,539,Egg,7,pieces
3257,539,Beef,54,g
3258,539,Carrot,5,pieces
3259,540,Cream,375,ml
3260,540,Potato,5,pieces
3261,540,Salt,1,tsp
3262,540,Pepper,3,tsp
3263,540,Cheese,56,g
3264,540,Carrot,1,pieces
3265,540,Mushroom,648,g
3266,540,Soy Sauce,2,tbsp
3267,541,Chili Powder,2,tsp
3268,541,Cream,455,ml
3269,541,Pepper,1,tsp
3270,541,Tomato,7,pieces
3271,541,Chicken,669,g
3272,541,Onion,8,pieces
3273,542,Pasta,519,g
3274,542,Olive Oil,5,tbsp
3275,542,Tomato,10,pieces
3276,542,Pepper,2,tsp
3277,542,Beef,473,g
3278,542,Chili Powder,1,tsp
3279,543,Soy Sauce,2,tbsp
3280,543,Rice,324,g
3281,543,Cheese,240,g
3282,543,Onion,3,pieces
3283,543,Chicken,519,g
3284,544,Cheese,460,g
3285,544,Cream,63,ml
3286,544,Garlic,2,cloves
3287,544,Egg,10,pieces
3288,544,Salt,3,tsp
3289,544,Chicken,705,g
3290,544,Chili Powder,3,tsp
3291,544,Beef,561,g
3292,545,Milk,440,ml
3293,545,Soy Sauce,5,tbsp
3294,545,Butter,632,g
3295,545,Salt,2,tsp
3296,546,Potato,1,pieces
3297,546,Mushroom,196,g
3298,546,Pasta,454,g
3299,546,Butter,507,g
3300,546,Carrot,5,pieces
3301,546,Beef,539,g
3302,547,Milk,319,ml
3303,547,Rice,432,g
3304,547,Tomato,5,pieces
3305,547,Chili Powder,2,tsp
3306,547,Garlic,2,cloves
3307,547,Pepper,2,tsp
3308,547,Potato,10,pieces
3309,548,Olive Oil,3,tbsp
3310,548,Potato,4,pieces
3311,548,Pepper,3,tsp
3312,548,Tomato,3,pieces
3313,548,Chili Powder,3,tsp
3314,548,Beef,204,g
3315,549,Cheese,435,g
3316,549,Beef,741,g
3317,549,Milk,378,ml
3318,549,Mushroom,51,g
3319,549,Tomato,7,pieces
3320,549,Cream,132,ml
3321,550,Pasta,329,g
3322,550,Garlic,2,cloves
3323,550,Chicken,175,g
3324,550,Onion,8,pieces
3325,550,Carrot,2,pieces
3326,550,Pepper,2,tsp
3327,550,Butter,757,g
3328,551,Chili Powder,1,tsp
3329,551,Beef,200,g
3330,551,Olive Oil,1,tbsp
3331,551,Milk,361,ml
3332,551,Garlic,2,cloves
3333,552,Pasta,625,g
3334,552,Milk,275,ml
3335,552,Rice,360,g
3336,552,Pepper,2,tsp
3337,553,Butter,344,g
3338,553,Tomato,5,pieces
3339,553,Mushroom,722,g
3340,553,Salt,3,tsp
3341,553,Soy Sauce,3,tbsp
3342,553,Garlic,2,cloves
3343,553,Pasta,113,g
3344,553,Carrot,7,pieces
3345,554,Chicken,751,g
3346,554,Onion,8,pieces
3347,554,Pasta,203,g
3348,554,Butter,303,g
3349,554,Chili Powder,3,tsp
3350,554,Cream,499,ml
3351,554,Mushroom,307,g
3352,554,Beef,427,g
3353,555,Pasta,333,g
3354,555,Butter,145,g
3355,555,Egg,7,pieces
3356,555,Cream,342,ml
3357,556,Soy Sauce,4,tbsp
3358,556,Beef,709,g
3359,556,Pasta,269,g
3360,556,Milk,366,ml
3361,556,Salt,1,tsp
3362,556,Onion,3,pieces
3363,556,Egg,5,pieces
3364,556,Garlic,3,cloves
3365,557,Cheese,499,g
3366,557,Onion,5,pieces
3367,557,Salt,2,tsp
3368,557,Chili Powder,3,tsp
3369,557,Potato,6,pieces
3370,557,Milk,127,ml
3371,557,Chicken,535,g
3372,557,Garlic,3,cloves
3373,558,Pasta,787,g
3374,558,Soy Sauce,1,tbsp
3375,558,Olive Oil,5,tbsp
3376,558,Egg,9,pieces
3377,558,Rice,645,g
3378,559,Butter,763,g
3379,559,Onion,1,pieces
3380,559,Soy Sauce,4,tbsp
3381,559,Cream,431,ml
3382,560,Carrot,5,pieces
3383,560,Beef,777,g
3384,560,Pasta,766,g
3385,560,Olive Oil,4,tbsp
3386,560,Tomato,4,pieces
3387,561,Garlic,1,cloves
3388,561,Mushroom,296,g
3389,561,Chicken,139,g
3390,561,Cheese,295,g
3391,561,Pepper,2,tsp
3392,562,Milk,182,ml
3393,562,Rice,149,g
3394,562,Salt,3,tsp
3395,562,Pasta,364,g
3396,562,Cream,96,ml
3397,562,Cheese,338,g
3398,562,Potato,2,pieces
3399,562,Olive Oil,4,tbsp
3400,563,Onion,9,pieces
3401,563,Rice,642,g
3402,563,Carrot,4,pieces
3403,563,Cream,82,ml
3404,564,Chili Powder,3,tsp
3405,564,Beef,336,g
3406,564,Milk,320,ml
3407,564,Cheese,69,g
3408,564,Pepper,2,tsp
3409,564,Potato,8,pieces
3410,564,Rice,677,g
3411,565,Carrot,1,pieces
3412,565,Salt,2,tsp
3413,565,Chicken,772,g
3414,565,Chili Powder,3,tsp
3415,565,Pasta,379,g
3416,566,Onion,10,pieces
3417,566,Pepper,2,tsp
3418,566,Mushroom,473,g
3419,566,Egg,4,pieces
3420,566,Soy Sauce,1,tbsp
3421,566,Olive Oil,4,tbsp
3422,566,Potato,6,pieces
3423,566,Tomato,5,pieces
3424,567,Pepper,3,tsp
3425,567,Mushroom,614,g
3426,567,Tomato,3,pieces
3427,567,Onion,8,pieces
3428,567,Cheese,97,g
3429,567,Garlic,1,cloves
3430,568,Chili Powder,2,tsp
3431,568,Olive Oil,5,tbsp
3432,568,Butter,542,g
3433,568,Salt,3,tsp
3434,568,Beef,295,g
3435,569,Cream,77,ml
3436,569,Potato,3,pieces
3437,569,Butter,118,g
3438,569,Salt,1,tsp
3439,569,Chicken,751,g
3440,569,Egg,8,pieces
3441,569,Chili Powder,2,tsp
3442,569,Garlic,3,cloves
3443,570,Carrot,4,pieces
3444,570,Pasta,554,g
3445,570,Olive Oil,3,tbsp
3446,570,Mushroom,312,g
3447,570,Onion,3,pieces
3448,571,Carrot,1,pieces
3449,571,Rice,770,g
3450,571,Cream,455,ml
3451,571,Cheese,516,g
3452,572,Rice,82,g
3453,572,Chili Powder,3,tsp
3454,572,Butter,395,g
3455,572,Beef,630,g
3456,572,Olive Oil,5,tbsp
3457,572,Soy Sauce,5,tbsp
3458,572,Milk,374,ml
3459,572,Cream,449,ml
3460,573,Salt,2,tsp
3461,573,Butter,593,g
3462,573,Olive Oil,3,tbsp
3463,573,Mushroom,219,g
3464,573,Onion,5,pieces
3465,573,Chili Powder,3,tsp
3466,573,Tomato,7,pieces
3467,573,Cream,235,ml
3468,574,Chicken,610,g
3469,574,Chili Powder,3,tsp
3470,574,Rice,590,g
3471,574,Cream,359,ml
3472,574,Pepper,1,tsp
3473,574,Milk,109,ml
3474,575,Cheese,523,g
3475,575,Salt,3,tsp
3476,575,Garlic,1,cloves
3477,575,Potato,1,pieces
3478,575,Tomato,8,pieces
3479,575,Pasta,568,g
3480,575,Butter,179,g
3481,576,Potato,2,pieces
3482,576,Beef,283,g
3483,576,Chili Powder,1,tsp
3484,576,Carrot,6,pieces
3485,576,Soy Sauce,3,tbsp
3486,576,Tomato,7,pieces
3487,576,Salt,1,tsp
3488,576,Butter,717,g
3489,577,Cheese,98,g
3490,577,Salt,2,tsp
3491,577,Butter,492,g
3492,577,Chili Powder,3,tsp
3493,577,Cream,404,ml
3494,577,Beef,701,g
3495,577,Onion,2,pieces
3496,577,Carrot,1,pieces
3497,578,Egg,8,pieces
3498,578,Chili Powder,1,tsp
3499,578,Mushroom,608,g
3500,578,Cheese,68,g
3501,578,Tomato,6,pieces
3502,578,Garlic,1,cloves
3503,579,Cheese,226,g
3504,579,Chicken,121,g
3505,579,Chili Powder,3,tsp
3506,579,Salt,3,tsp
3507,579,Mushroom,357,g
3508,579,Garlic,3,cloves
3509,579,Olive Oil,1,tbsp
3510,580,Rice,302,g
3511,580,Carrot,4,pieces
3512,580,Onion,10,pieces
3513,580,Beef,201,g
3514,580,Garlic,2,cloves
3515,581,Mushroom,383,g
3516,581,Cheese,578,g
3517,581,Chili Powder,3,tsp
3518,581,Garlic,1,cloves
3519,581,Pepper,3,tsp
3520,581,Tomato,10,pieces
3521,581,Milk,415,ml
3522,581,Pasta,343,g
3523,582,Olive Oil,1,tbsp
3524,582,Mushroom,650,g
3525,582,Egg,7,pieces
3526,582,Salt,2,tsp
3527,583,Cheese,753,g
3528,583,Butter,354,g
3529,583,Salt,1,tsp
3530,583,Olive Oil,3,tbsp
3531,584,Pepper,2,tsp
3532,584,Carrot,4,pieces
3533,584,Pasta,761,g
3534,584,Egg,10,pieces
3535,584,Potato,2,pieces
3536,584,Olive Oil,3,tbsp
3537,584,Chili Powder,1,tsp
3538,584,Mushroom,454,g
3539,585,Milk,387,ml
3540,585,Potato,9,pieces
3541,585,Pasta,300,g
3542,585,Olive Oil,4,tbsp
3543,585,Egg,10,pieces
3544,585,Carrot,9,pieces
3545,585,Chicken,334,g
3546,585,Chili Powder,1,tsp
3547,586,Carrot,9,pieces
3548,586,Soy Sauce,4,tbsp
3549,586,Tomato,8,pieces
3550,586,Pepper,2,tsp
3551,587,Chicken,724,g
3552,587,Mushroom,345,g
3553,587,Cheese,318,g
3554,587,Chili Powder,1,tsp
3555,587,Soy Sauce,1,tbsp
3556,587,Garlic,1,cloves
3557,587,Onion,9,pieces
3558,587,Butter,554,g
3559,588,Carrot,10,pieces
3560,588,Onion,6,pieces
3561,588,Chicken,118,g
3562,588,Soy Sauce,2,tbsp
3563,588,Mushroom,528,g
3564,589,Olive Oil,1,tbsp
3565,589,Garlic,3,cloves
3566,589,Potato,2,pieces
3567,589,Mushroom,360,g
3568,589,Onion,7,pieces
3569,590,Pasta,275,g
3570,590,Chicken,611,g
3571,590,Olive Oil,3,tbsp
3572,590,Salt,1,tsp
3573,590,Tomato,3,pieces
3574,590,Cheese,760,g
3575,590,Beef,601,g
3576,590,Garlic,1,cloves
3577,591,Garlic,1,cloves
3578,591,Cheese,190,g
3579,591,Butter,425,g
3580,591,Soy Sauce,2,tbsp
3581,592,Pepper,2,tsp
3582,592,Butter,724,g
3583,592,Egg,5,pieces
3584,592,Cheese,525,g
3585,592,Cream,260,ml
3586,592,Garlic,1,cloves
3587,592,Soy Sauce,1,tbsp
3588,593,Milk,425,ml
3589,593,Onion,3,pieces
3590,593,Pepper,1,tsp
3591,593,Butter,771,g
3592,594,Cream,377,ml
3593,594,Pepper,1,tsp
3594,594,Butter,221,g
3595,594,Cheese,723,g
3596,594,Garlic,2,cloves
3597,595,Carrot,6,pieces
3598,595,Beef,365,g
3599,595,Soy Sauce,5,tbsp
3600,595,Egg,1,pieces
3601,595,Garlic,1,cloves
3602,595,Pasta,304,g
3603,596,Potato,1,pieces
3604,596,Soy Sauce,5,tbsp
3605,596,Mushroom,699,g
3606,596,Butter,558,g
3607,597,Pepper,3,tsp
3608,597,Potato,3,pieces
3609,597,Pasta,520,g
3610,597,Mushroom,258,g
3611,597,Onion,8,pieces
3612,597,Milk,200,ml
3613,597,Salt,2,tsp
3614,597,Egg,1,pieces
3615,598,Rice,473,g
3616,598,Mushroom,396,g
3617,598,Salt,2,tsp
3618,598,Tomato,2,pieces
3619,599,Pasta,112,g
3620,599,Rice,269,g
3621,599,Butter,340,g
3622,599,Cream,202,ml
3623,599,Mushroom,136,g
3624,599,Potato,5,pieces
3625,599,Garlic,2,cloves
3626,599,Cheese,763,g
3627,600,Onion,2,pieces
3628,600,Chicken,261,g
3629,600,Cheese,282,g
3630,600,Olive Oil,4,tbsp
3631,600,Mushroom,431,g
3632,600,Pasta,670,g
3633,600,Butter,56,g
3634,600,Carrot,6,pieces
3635,601,Garlic,2,cloves
3636,601,Beef,732,g
3637,601,Milk,95,ml
3638,601,Egg,5,pieces
3639,601,Tomato,1,pieces
3640,601,Salt,3,tsp
3641,601,Butter,353,g
3642,601,Chicken,526,g
3643,602,Rice,176,g
3644,602,Garlic,3,cloves
3645,602,Chili Powder,3,tsp
3646,602,Egg,3,pieces
3647,602,Soy Sauce,2,tbsp
3648,603,Tomato,1,pieces
3649,603,Mushroom,260,g
3650,603,Potato,9,pieces
3651,603,Chili Powder,1,tsp
3652,604,Mushroom,123,g
3653,604,Soy Sauce,4,tbsp
3654,604,Rice,639,g
3655,604,Beef,189,g
3656,605,Salt,3,tsp
3657,605,Rice,771,g
3658,605,Beef,743,g
3659,605,Cream,276,ml
3660,605,Onion,6,pieces
3661,605,Tomato,3,pieces
3662,605,Egg,4,pieces
3663,606,Rice,779,g
3664,606,Pasta,275,g
3665,606,Pepper,2,tsp
3666,606,Onion,3,pieces
3667,607,Soy Sauce,1,tbsp
3668,607,Chili Powder,3,tsp
3669,607,Egg,7,pieces
3670,607,Pasta,369,g
3671,607,Butter,476,g
3672,608,Chili Powder,3,tsp
3673,608,Pepper,3,tsp
3674,608,Soy Sauce,3,tbsp
3675,608,Cheese,186,g
3676,608,Beef,545,g
3677,609,Onion,4,pieces
3678,609,Olive Oil,4,tbsp
3679,609,Mushroom,157,g
3680,609,Chili Powder,2,tsp
3681,609,Rice,354,g
3682,610,Olive Oil,5,tbsp
3683,610,Rice,400,g
3684,610,Egg,7,pieces
3685,610,Pasta,330,g
3686,610,Mushroom,555,g
3687,610,Pepper,1,tsp
3688,610,Potato,7,pieces
3689,611,Mushroom,719,g
3690,611,Garlic,3,cloves
3691,611,Salt,2,tsp
3692,611,Pasta,674,g
3693,611,Olive Oil,1,tbsp
3694,611,Chili Powder,3,tsp
3695,612,Onion,3,pieces
3696,612,Pasta,181,g
3697,612,Tomato,6,pieces
3698,612,Chili Powder,1,tsp
3699,612,Rice,620,g
3700,613,Egg,10,pieces
3701,613,Cream,109,ml
3702,613,Olive Oil,3,tbsp
3703,613,Pasta,245,g
3704,614,Carrot,5,pieces
3705,614,Butter,149,g
3706,614,Onion,9,pieces
3707,614,Pepper,3,tsp
3708,614,Pasta,184,g
3709,614,Soy Sauce,2,tbsp
3710,615,Salt,3,tsp
3711,615,Milk,441,ml
3712,615,Garlic,3,cloves
3713,615,Chili Powder,2,tsp
3714,615,Soy Sauce,5,tbsp
3715,615,Pepper,2,tsp
3716,615,Beef,82,g
3717,616,Soy Sauce,1,tbsp
3718,616,Mushroom,328,g
3719,616,Carrot,9,pieces
3720,616,Garlic,3,cloves
3721,617,Salt,2,tsp
3722,617,Cream,296,ml
3723,617,Garlic,3,cloves
3724,617,Chicken,554,g
3725,617,Tomato,7,pieces
3726,617,Olive Oil,2,tbsp
3727,618,Soy Sauce,5,tbsp
3728,618,Chicken,557,g
3729,618,Olive Oil,1,tbsp
3730,618,Cream,118,ml
3731,618,Butter,205,g
3732,618,Milk,326,ml
3733,618,Garlic,2,cloves
